Time, ShooterVelocity, Position X, Position Y,
25256,2040.0,64.2,29.9
25279,2060.0,64.2,29.9
25303,2040.0,64.2,29.9
25325,2040.0,64.2,29.9
25350,2060.0,64.2,29.9
25380,2040.0,64.2,29.9
25405,2060.0,64.2,29.9
25432,2040.0,64.2,29.9
25460,2040.0,64.2,29.9
25488,2040.0,64.2,29.9
25516,2040.0,64.2,29.9
25544,2060.0,64.2,29.9
25567,2060.0,64.2,29.9
25592,2040.0,64.2,29.9
25615,2040.0,64.2,29.9
25658,2040.0,64.2,29.9
25705,2040.0,64.2,29.9
25742,2040.0,64.2,29.9
25770,2040.0,64.2,29.9
25793,2040.0,64.2,29.9
25817,2040.0,64.2,29.9
25849,2040.0,64.2,29.9
25883,2040.0,64.2,29.9
25921,2060.0,64.1,29.9
25954,2060.0,64.0,29.7
25985,2060.0,63.9,29.5
26011,2060.0,63.7,29.2
26040,2040.0,63.5,28.9
26066,2060.0,63.3,28.5
26096,2040.0,63.0,27.9
26122,2040.0,62.8,27.4
26152,2040.0,62.6,26.8
26196,2040.0,62.4,25.9
26254,2040.0,62.4,24.5
26283,2060.0,62.5,23.9
26315,2060.0,62.7,23.3
26341,2060.0,62.9,22.8
26372,2060.0,63.3,22.2
26406,2040.0,63.9,21.7
26444,2060.0,64.5,21.3
26472,2060.0,64.8,21.0
26499,2080.0,65.2,20.8
26527,2080.0,65.6,20.7
26555,2080.0,65.8,20.6
26580,2080.0,66.0,20.5
26605,2100.0,66.2,20.5
26627,2100.0,66.3,20.4
26649,2100.0,66.4,20.4
26676,2080.0,66.5,20.4
26719,2100.0,66.6,20.4
26776,2120.0,66.6,20.4
26809,2120.0,66.6,20.4
26839,2120.0,66.6,20.4
26867,2120.0,66.6,20.4
26896,2120.0,66.6,20.4
26930,2100.0,66.6,20.4
26969,2100.0,66.6,20.4
26999,2100.0,66.5,20.5
27025,2100.0,66.3,20.7
