 Time,PositionX,PositionY, Heading, AngularVelocity, taFieldRef, taStatic, taAV, taOffset, taRobotRef, taServoPos, shooterTarget, shooterAdjust, shooterVelocity, shooterAngle, intakePower, intakeCurrent, spindexerPower,spindexerPosition, spindexerVelocity, spindexerResult, spindexerTarget
35610,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,1980,0.6,0,3,0,,,,
35642,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,2000,0.6,0,0,0,,,,
35666,52.3,17.4,-173.7,0,55.3,228.9,229.2,0,229.2,0.7,2035.9,0,2000,0.6,0,0,0,,,,
35695,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,2020,0.6,0,3,0,,,,
35724,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,2000,0.6,0,3,0,,,,
35754,52.3,17.4,-173.7,0,55.3,228.9,229.2,0,229.2,0.7,2035.9,0,2020,0.6,0,3,0,,,,
35783,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,2040,0.6,0,0,0,,,,
35809,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,2040,0.6,0,3,0,,,,
35836,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,2040,0.6,0,3,0,,,,
35871,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,2040,0.6,0,0,0,,,,
35901,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2036,0,2060,0.6,0,0,0,,,,
35931,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2036,0,2060,0.6,0,0,0,,,,
35953,52.3,17.4,-173.7,0,55.3,228.9,229.1,0,229.1,0.7,2036,0,2060,0.6,0,0,0,,,,
35978,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2036,0,2060,0.6,0,0,0,,,,
36008,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2036,0,2060,0.6,0,0,0,,,,
36044,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2036,0,2060,0.6,0,0,0,,,,
36068,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2036,0,2060,0.6,0,0,0,,,,
36094,52.3,17.4,-173.7,0,55.3,228.9,229.1,0,229.1,0.7,2036,0,2080,0.6,0,0,0,,,,
36120,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2036,0,2080,0.6,0,0,0,,,,
36151,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2036,0,2060,0.6,0,0,0,,,,
36174,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2036,0,2060,0.6,0,3,0,,,,
36198,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2036,0,2060,0.6,0,0,0,,,,
36224,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,2080,0.6,0,0,0,,,,
36247,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,2080,0.6,0,0,0,,,,
36274,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,2060,0.6,0,0,0,,,,
36301,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,2080,0.6,0,0,0,,,,
36329,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,2100,0.6,0,3,0,,,,
36354,52.3,17.4,-173.7,0,55.3,229,229,0,229,0.7,2035.9,0,2060,0.6,0,0,0,,,,
36384,52.3,17.4,-173.7,0,55.3,229,229,0,229,0.7,2035.9,0,2080,0.6,0,0,0,,,,
36409,52.3,17.4,-173.7,0,55.3,229,228.9,0,228.9,0.7,2035.9,0,2080,0.6,0,0,0,,,,
36437,52.3,17.4,-173.7,0,55.3,229,228.9,0,228.9,0.7,2035.9,0,2060,0.6,0,0,0,,,,
36463,52.3,17.4,-173.7,0,55.3,229,229,0,229,0.7,2035.9,0,2080,0.6,0,3,0,,,,
36489,52.3,17.4,-173.7,0,55.3,229,228.9,0,228.9,0.7,2035.9,0,2080,0.6,0,0,0,,,,
36527,52.3,17.4,-173.7,0,55.3,229,229,0,229,0.7,2035.9,0,2060,0.6,0,0,0,,,,
36580,52.3,17.4,-173.7,0,55.3,229,229,0,229,0.7,2035.9,0,2080,0.6,0,0,0,,,,
36609,52.3,17.4,-173.7,0,55.3,229,228.9,0,228.9,0.7,2035.9,0,2080,0.6,0,0,0,,,,
36647,52.1,17.4,-173.7,0,55.2,229,229,0,229,0.7,2036,0,2080,0.6,0,0,0,,,,
36685,51.8,17.4,-173.7,0,55.1,228.9,228.8,0,228.8,0.7,2036.4,0,2080,0.6,0,0,0,,,,
36726,51.2,17.4,-173.7,-0.1,55,228.7,228.6,0,228.6,0.7,2037.5,0,2060,0.6,0,0,0,,,,
36754,50.7,17.3,-173.8,0,54.9,228.6,228.8,0,228.8,0.7,2039.1,0,2060,0.6,0,0,0,,,,
36788,49.9,17.3,-173.9,0,54.7,228.5,228.9,0,228.9,0.7,2041,0,2040,0.6,0,0,0,,,,
36823,49,17.3,-174,0,54.4,228.4,228.4,0,228.4,0.7,2042.7,0,2040,0.6,0,0,0,,,,
36862,47.9,17.3,-174,0,54.1,228.1,228.1,0,228.1,0.7,2044.6,0,2040,0.6,0,0,0,,,,
36904,46.6,17.1,-174.1,0,53.7,227.8,227.9,0,227.9,0.7,2045.9,0,2040,0.6,0,0,0,,,,
36937,45.5,17,-174.1,0,53.4,227.5,227.6,0,227.6,0.7,2045.3,0,2040,0.6,0,0,0,,,,
36959,44.7,16.9,-174.1,0,53.2,227.3,227.5,0,227.5,0.7,2043.2,0,2040,0.6,0,0,0,,,,
36982,43.9,16.7,-174.2,0,53,227.1,227.1,0,227.1,0.6,2039.7,0,2040,0.6,0,0,0,,,,
37006,43,16.6,-174.2,0,52.7,226.9,226.9,0,226.9,0.6,2036.6,0,2040,0.6,0,0,0,,,,
37040,41.9,16.4,-174.2,0,52.5,226.7,226.8,0,226.8,0.6,2032.1,0,2040,0.6,0,0,0,,,,
37089,40,16,-174.2,0,52,226.3,226.3,0,226.3,0.6,2027.9,0,2060,0.6,0,3,0,,,,
37121,38.8,15.7,-174.2,0,51.7,225.9,225.6,0,225.6,0.6,2015.4,0,2060,0.6,0,0,0,,,,
37145,37.7,15.5,-174.2,0,51.5,225.7,225.5,0,225.5,0.6,2006.4,0,2040,0.6,0,0,0,,,,
37175,36.5,15.2,-174.2,0.1,51.2,225.4,225.3,0,225.3,0.6,1999.9,0,2040,0.6,0,0,0,,,,
37212,34.8,14.9,-174.1,0,50.8,225,225,0,225,0.6,1993.6,0,2040,0.6,0,0,0,,,,
37243,33.4,14.6,-174.1,0.1,50.5,224.6,224.4,0,224.4,0.6,1982.9,0,2060,0.6,0,0,0,,,,
37272,32.1,14.4,-174.1,0,50.2,224.2,223.9,0,223.9,0.6,1974.5,0,2040,0.6,0,0,0,,,,
37299,30.8,14.2,-174.1,0,49.9,224,224,0,224,0.6,1966.7,0,2060,0.6,0,0,0,,,,
37327,29.3,14,-174,0,49.6,223.6,223.6,0,223.6,0.6,1960.8,0,2040,0.6,0,0,0,,,,
37349,28.2,13.9,-174,0.1,49.3,223.3,223.1,0,223.1,0.6,1953,0,2040,0.6,0,0,0,,,,
37377,26.8,13.8,-174,0,49,223,222.9,0,222.9,0.6,1947.1,0,2040,0.6,0,0,0,,,,
37401,25.4,13.7,-173.9,0,48.6,222.6,222.5,0,222.5,0.6,1941.8,0,2040,0.6,0,0,0,,,,
37428,23.9,13.6,-174,-0.2,48.3,222.2,222.1,0,222.1,0.6,1935.4,0,2020,0.6,0,0,0,,,,
37461,22.1,13.6,-174.7,-0.6,47.9,222,223.5,0,223.5,0.6,1930.1,0,2020,0.6,0,0,0,,,,
37490,20.5,13.7,-175.9,-0.8,47.4,222.6,225.6,0,225.6,0.6,1924,0,2000,0.6,0,0,0,,,,
37524,18.7,13.8,-177.5,-1,47,223.5,227.1,0,227.1,0.6,1917.5,0,2020,0.6,0,0,0,,,,
37565,16.6,14,179.7,-1.4,46.5,224.9,230,0,230,0.7,1912.2,0,2000,0.6,0,0,0,,,,
37609,14.3,14.2,176,-1.6,45.8,228.4,235,0,235,0.7,1906.7,0,2000,0.6,0,0,0,,,,
37647,12.4,14.5,172.9,-1.2,45.5,230.7,237.4,0,237.4,0.7,1899.1,0,2000,0.6,0,0,0,,,,
37683,10.6,14.9,170.8,-0.9,44.9,233,237.7,0,237.7,0.7,1895.2,0,2000,0.6,0,0,0,,,,
37723,9.1,15.1,169.9,0.2,44.4,234.5,235.8,0,235.8,0.7,1890.6,0,1980,0.6,0,0,0,,,,
37754,8.4,15.4,170.6,0.5,44.2,234,232.5,0,232.5,0.7,1886.3,0,1980,0.6,0,0,0,,,,
37785,8.2,15.5,171.5,0.5,44,233,230.5,0,230.5,0.7,1884.2,0,1960,0.6,0,0,0,,,,
37867,8.9,15.8,173,0.1,44,232.2,230,0,230,0.7,1883.3,0,1980,0.6,-1,5802,-0.8,,,,
37942,10,15.8,172.5,-0.1,44.1,231.1,231.1,0,231.1,0.7,1883.2,0,1940,0.6,-1,4213,-0.6,,,,
38009,10.7,15.7,172.5,0,44.3,231.9,232.2,0,232.2,0.7,1884.8,0,1940,0.6,-1,4322,0.2,,,,
38073,11.1,15.6,172.4,0,44.5,232,232.2,0,232.2,0.7,1886.9,0,1920,0.6,-1,3411,0.3,,,,
38151,11.1,15.6,172.2,-0.1,44.6,232.2,232.2,0,232.2,0.7,1888.3,0,1920,0.6,-1,1111,-0.2,,,,
38197,10.7,15.6,171.9,-0.2,44.6,232.4,233,0,233,0.7,1889.1,0,1920,0.6,-1,579,-0.2,,,,
38266,9.8,15.7,172.5,0.6,44.5,232.7,233.1,0,233.1,0.7,1888.8,0,1920,0.6,-1,1133,0,,,,
38315,9.2,15.7,174.3,0.7,44.3,231.4,228.5,0,228.5,0.7,1887.8,0,1900,0.6,-1,1654,0,,,,
38395,8.4,15.8,178.6,1,44.1,229.2,225.4,0,225.4,0.6,1886.1,0,1880,0.6,-1,1935,0,,,,
38475,7.9,16.3,-178,0.6,43.8,224.1,220,0,220,0.6,1884.8,0,1860,0.6,-1,1261,-0.1,,,,
38557,7.5,16.8,-174.9,0.7,43.6,220.8,217.9,0,217.9,0.6,1883,0,1860,0.6,-1,2525,0,,,,
38639,7.2,17.1,-172.6,0.4,43.4,217.6,214.9,0,214.9,0.6,1881.9,0,1880,0.6,-1,1297,-0.1,,,,
38723,7.1,17.3,-170.9,0.3,43.2,215.1,213.4,0,213.4,0.6,1880.9,0,1900,0.6,-1,2274,0,,,,
38778,7.3,17.4,-170.3,0,43.2,213.8,212.5,0,212.5,0.6,1880.1,0,1900,0.6,-1,1673,0,,,,
38847,7.4,17.4,-170.2,0.1,43.2,213.4,213.3,0,213.3,0.6,1880,0,1920,0.6,-1,2485,-0.1,,,,
38913,7.6,17.4,-169.7,0.1,43.2,213.3,212.8,0,212.8,0.6,1880.3,0,1940,0.6,-1,2274,0,,,,
38971,7.7,17.4,-169.6,0,43.3,212.9,212.6,0,212.6,0.6,1880.5,0,1940,0.6,-1,3845,0,,,,
39031,7.7,17.4,-169.7,0,43.3,212.9,212.8,0,212.8,0.6,1880.9,0,1940,0.6,-1,4479,0,,,,
39099,7.7,17.4,-169.7,0,43.3,213,212.9,0,212.9,0.6,1881,0,1940,0.6,-1,4990,0,,,,
39148,7.7,17.4,-169.7,0,43.3,213,213,0,213,0.6,1881,0,1940,0.6,0,1334,0,,,,
39194,7.7,17.4,-169.8,0,43.3,213,212.9,0,212.9,0.6,1880.9,0,1940,0.6,0,116,0,,,,
39227,7.6,17.4,-169.8,0,43.3,213,213.2,0,213.2,0.6,1880.9,0,1960,0.6,0,32,0,,,,
39258,7.6,17.4,-169.8,0,43.3,213,213,0,213,0.6,1880.9,0,1940,0.6,0,10,0,,,,
39293,7.7,17.4,-169.8,0,43.3,213.1,213.1,0,213.1,0.6,1880.8,0,1960,0.6,0,7,0,,,,
39330,7.6,17.4,-169.8,0,43.3,213.1,213,0,213,0.6,1880.9,0,1960,0.6,0,3,0,,,,
39362,7.7,17.4,-169.8,0,43.3,213.1,213.1,0,213.1,0.6,1880.8,0,1960,0.6,0,3,0,,,,
39393,7.8,17.4,-169.9,-0.1,43.3,213,213.2,0,213.2,0.6,1880.8,0,1940,0.6,0,0,0,,,,
39437,8.1,17.4,-170,0,43.3,213.2,213.5,0,213.5,0.6,1881,0,1940,0.6,0,0,0,,,,
39471,8.5,17.4,-170,0,43.4,213.4,213.6,0,213.6,0.6,1881.3,0,1940,0.6,0,0,0,,,,
39502,9,17.5,-170.2,-0.1,43.5,213.6,213.8,0,213.8,0.6,1882.1,0,1940,0.6,0,0,0,,,,
39544,9.8,17.5,-170.5,-0.1,43.6,213.9,214.5,0,214.5,0.6,1882.9,0,1920,0.6,0,0,0,,,,
39584,10.9,17.7,-170.9,-0.3,43.8,214.5,215.3,0,215.3,0.6,1884.1,0,1920,0.6,0,3,0,,,,
39615,11.7,17.8,-171.5,-0.4,44,215.1,216.7,0,216.7,0.6,1886,0,1920,0.6,0,0,0,,,,
39655,12.8,18.2,-172.6,-0.5,44.2,216,218,0,218,0.6,1887.9,0,1920,0.6,0,0,0,,,,
39700,14.1,18.6,-174.1,-0.6,44.4,217.9,221,0,221,0.6,1889.6,0,1920,0.6,0,3,0,,,,
39726,15,18.8,-175,-0.6,44.6,219.1,221.7,0,221.7,0.6,1893,0,1920,0.6,0,0,0,,,,
39758,15.9,19.2,-175.8,-0.4,44.7,220,222.1,0,222.1,0.6,1895,0,1920,0.6,0,0,0,,,,
39791,17,19.6,-176.4,-0.3,44.9,220.9,222.6,0,222.6,0.6,1897,0,1900,0.6,0,0,0,,,,
39826,18.2,20,-177,-0.2,45.1,221.8,223,0,223,0.6,1899.3,0,1920,0.6,0,0,0,,,,
39857,19.3,20.4,-177.3,-0.1,45.2,222.3,222.9,0,222.9,0.6,1902.6,0,1940,0.6,0,0,0,,,,
39888,20.3,20.8,-177.4,-0.1,45.4,222.7,223.2,0,223.2,0.6,1905,0,1920,0.6,0,0,0,,,,
39915,21.4,21.2,-177.5,-0.1,45.6,223,223.2,0,223.2,0.6,1908.2,0,1920,0.6,0,0,0,,,,
39942,22.4,21.5,-177.6,-0.1,45.7,223.3,223.5,0,223.5,0.6,1911.6,0,1900,0.6,0,3,0,,,,
39970,23.4,21.9,-177.7,-0.1,45.9,223.5,223.9,0,223.9,0.6,1914.4,0,1920,0.6,0,0,0,,,,
40004,24.8,22.4,-177.7,0,46.1,223.8,224,0,224,0.6,1918,0,1900,0.6,0,0,0,,,,
40033,26,22.7,-177.7,0,46.3,224,224,0,224,0.6,1922.3,0,1920,0.6,0,0,0,,,,
40067,27.5,23,-177.6,0.1,46.6,224.3,224.1,0,224.1,0.6,1926.7,0,1940,0.6,0,0,0,,,,
40100,29,23.2,-177.4,-0.1,46.9,224.4,223.8,0,223.8,0.6,1932.9,0,1920,0.6,0,0,0,,,,
40134,30.6,23.4,-177.8,-0.3,47.3,224.7,225.3,0,225.3,0.6,1939.3,0,1920,0.6,0,0,0,,,,
40174,32.6,23.5,-178.9,-0.6,47.7,225.7,227.7,0,227.7,0.7,1946.6,0,1920,0.6,0,0,0,,,,
40220,34.7,23.6,179.4,-0.8,48.4,228.2,231.1,0,231.1,0.7,1955.5,0,1940,0.6,0,3,0,,,,
40252,36.2,23.5,177.7,-0.9,48.8,230,234.3,0,234.3,0.7,1971.9,0,1940,0.6,0,0,0,,,,
40283,37.7,23.4,176.4,-0.7,49.3,232.1,235.8,0,235.8,0.7,1982.3,0,1940,0.6,0,0,0,,,,
40310,38.9,23.2,175.4,-0.6,49.7,233.8,236.7,0,236.7,0.7,1993.6,0,1960,0.6,0,0,0,,,,
40343,40.6,22.9,174.4,-0.4,50.2,235.4,237.7,0,237.7,0.7,2004.7,0,1960,0.6,0,0,0,,,,
40369,41.8,22.7,173.8,-0.3,50.7,236.5,238.4,0,238.4,0.7,2017.2,0,1960,0.6,0,0,0,,,,
40404,43.5,22.3,173.3,-0.3,51.2,237.6,238.9,0,238.9,0.7,2027.3,0,1960,0.6,0,0,0,,,,
40432,45,22,173,-0.1,51.8,238.7,239.4,0,239.4,0.7,2037.9,0,1960,0.6,0,3,0,,,,
40454,46.1,21.9,172.8,-0.1,52.2,239.3,239.9,0,239.9,0.7,2049.3,0,1980,0.6,0,3,0,,,,
40483,47.6,21.6,172.6,-0.1,52.7,240,240.6,0,240.6,0.7,2054.4,0,1980,0.6,0,3,0,,,,
40507,48.8,21.5,172.5,-0.1,53.1,240.5,240.9,0,240.9,0.7,2058.6,0,2000,0.6,0,3,0,,,,
40537,50.3,21.3,172.3,-0.1,53.6,241.2,242,0,242,0.7,2059.6,0,2000,0.6,0,3,0,,,,
40560,51.3,21.2,172.2,-0.1,54,241.8,242.3,0,242.3,0.7,2057.5,0,2000,0.6,0,3,0,,,,
40583,52.3,21.1,172,-0.1,54.3,242.2,242.5,0,242.5,0.7,2053.3,0,2000,0.6,0,3,0,,,,
40616,53.6,21.1,172,0.1,54.7,242.8,243,0,243,0.7,2048.5,0,2020,0.6,0,3,0,,,,
40651,54.7,21,172.1,0.1,55.1,243,242.7,0,242.7,0.7,2041.2,0,2020,0.6,0,0,0,,,,
40704,56.2,20.8,172.7,0.2,55.5,243.2,242.6,0,242.6,0.7,2034.9,0,2040,0.6,0,7,0.9,,,,
40744,56.9,20.7,172.9,0,56,243.2,243,0,243,0.7,2029,0,2060,0.6,0,3,0.9,,,,
40771,57.3,20.6,172.9,0,56.2,243.3,243.1,0,243.1,0.7,2022.6,0,2040,0.6,0,3,0.9,,,,
40793,57.6,20.5,172.9,0,56.3,243.4,243.4,0,243.4,0.7,2021.7,0,2040,0.6,0,3,0.9,,,,
40822,57.9,20.5,172.8,0,56.4,243.6,243.7,0,243.7,0.7,2021.1,0,2060,0.6,0,3,0.9,,,,
40852,58.1,20.4,172.9,0,56.6,243.7,243.4,0,243.4,0.7,2020.9,0,2040,0.6,0,3,0.9,,,,
40879,58.3,20.4,172.9,0,56.6,243.7,243.7,0,243.7,0.7,2020.8,0,2060,0.7,0,3,0.9,,,,
40909,58.4,20.4,172.9,0,56.7,243.8,243.9,0,243.9,0.7,2020.9,0,2040,0.7,0,3,0.9,,,,
40941,58.5,20.3,172.8,0,56.7,243.9,244.1,0,244.1,0.7,2021,0,1960,0.7,0,7,0.9,,,,
40966,58.6,20.3,172.8,0,56.8,244,244.1,0,244.1,0.7,2021.1,0,1920,0.7,0,7,0.9,,,,
40989,58.6,20.3,172.8,0,56.8,244,243.8,0,243.8,0.7,2021.1,0,1900,0.7,0,3,0.9,,,,
41015,58.6,20.3,172.8,0,56.8,244,243.9,0,243.9,0.7,2021.2,0,1920,0.7,0,3,0.9,,,,
41041,58.6,20.3,172.8,0,56.8,243.9,243.7,0,243.7,0.7,2021.2,0,1920,0.7,0,7,0.9,,,,
41066,58.6,20.3,172.8,0,56.8,244,244.2,0,244.2,0.7,2021.2,0,1860,0.7,0,7,0.9,,,,
41090,58.6,20.3,172.8,0,56.8,244,243.9,0,243.9,0.7,2021.2,0,1820,0.7,0,3,0.9,,,,
41116,58.6,20.3,172.8,0,56.8,244,243.6,0,243.6,0.7,2021.2,0,1820,0.7,0,7,0.9,,,,
41141,58.5,20.3,172.9,0,56.8,243.9,243.7,0,243.7,0.7,2021.2,0,1840,0.7,0,3,0.9,,,,
41168,58.5,20.3,172.8,-0.1,56.8,243.9,243.7,0,243.7,0.7,2021.2,0,1840,0.7,0,3,0.9,,,,
41211,58.5,20.3,172.7,0,56.8,244,244,0,244,0.7,2021.1,0,1740,0.7,0,3,0.9,,,,
41250,58.5,20.3,172.7,0,56.8,244,243.9,0,243.9,0.7,2021.1,0,1760,0.7,0,3,0.9,,,,
41275,58.5,20.3,172.7,0,56.7,244,243.8,0,243.8,0.7,2021.1,0,1780,0.7,0,7,0.9,,,,
41301,58.5,20.3,172.7,0,56.7,244,244.1,0,244.1,0.7,2021.1,0,1780,0.7,0,3,0.9,,,,
41331,58.5,20.3,172.7,0,56.7,244,244,0,244,0.7,2021.1,0,1800,0.7,0,7,0.9,,,,
41362,58.5,20.3,172.7,0,56.7,244,244.1,0,244.1,0.7,2021.1,0,1800,0.7,0,7,0.9,,,,
41385,58.5,20.3,172.7,0,56.8,244,243.9,0,243.9,0.7,2021.1,0,1820,0.7,0,7,0.9,,,,
41411,58.5,20.3,172.7,0,56.8,244,244,0,244,0.7,2021.1,0,1820,0.7,0,7,0.9,,,,
41446,58.5,20.3,172.8,0.1,56.8,244,244,0,244,0.7,2021.1,0,1840,0.7,0,3,0,,,,
41475,58.5,20.3,172.8,0,56.8,244,244.1,0,244.1,0.7,2021.1,0,1840,0.7,0,3,0,,,,
41499,58.5,20.3,172.8,0,56.7,244,244.1,0,244.1,0.7,2021.1,0,1840,0.7,0,3,0,,,,
41520,58.5,20.3,172.8,0,56.7,244,243.9,0,243.9,0.7,2021.1,0,1860,0.7,0,3,0,,,,
41543,58.5,20.3,172.8,0,56.7,244,244,0,244,0.7,2021.1,0,1880,0.7,0,3,0,,,,
41564,58.5,20.3,172.8,0,56.7,244,244,0,244,0.7,2021.1,0,1880,0.7,0,3,0,,,,
41586,58.5,20.3,172.8,0,56.7,244,244,0,244,0.7,2021.1,0,1880,0.7,0,3,0,,,,
41608,58.5,20.3,172.8,0,56.7,244,243.9,0,243.9,0.7,2021.1,0,1920,0.7,0,3,0,,,,
41633,58.5,20.3,172.8,0,56.7,244,244,0,244,0.7,2021.1,0,1900,0.7,0,3,0,,,,
41657,58.5,20.3,172.8,0,56.7,244,243.9,0,243.9,0.7,2021.1,0,1900,0.7,0,3,0,,,,
41697,58.5,20.3,172.8,0,56.7,244,244.1,0,244.1,0.7,2021.1,0,1940,0.7,0,3,0,,,,
41741,58.4,20.3,172.7,0,56.7,244,244.1,0,244.1,0.7,2021.1,0,1940,0.7,0,0,0,,,,
41786,58,20.3,172.7,0,56.6,244,244,0,244,0.7,2021.1,0,1960,0.7,0,3,0,,,,
41811,57.7,20.4,172.7,0,56.5,243.9,243.8,0,243.8,0.7,2020.9,0,1960,0.7,0,0,0,,,,
41837,57.3,20.4,172.8,0.1,56.4,243.7,243.4,0,243.4,0.7,2020.8,0,1940,0.7,0,0,0,,,,
41868,56.6,20.5,173,0.1,56.2,243.4,243,0,243,0.7,2021,0,1960,0.6,0,0,0,,,,
41892,56.1,20.5,173.1,0,56,243,242.7,0,242.7,0.7,2021.8,0,1960,0.6,0,0,0,,,,
41921,55.3,20.6,173.1,0,55.8,242.7,242.4,0,242.4,0.7,2023.1,0,1940,0.6,0,0,0,,,,
41949,54.4,20.6,173.2,0,55.5,242.4,241.9,0,241.9,0.7,2025.4,0,1960,0.6,0,0,0,,,,
41973,53.7,20.7,173.3,0,55.2,242,241.7,0,241.7,0.7,2028.9,0,1960,0.6,0,0,0,,,,
41999,52.8,20.7,173.3,0,55,241.7,241.7,0,241.7,0.7,2033.4,0,1960,0.6,0,0,0,,,,
42025,51.8,20.8,173.3,0,54.7,241.4,241.4,0,241.4,0.7,2038,0,1960,0.6,0,0,0,,,,
42051,50.8,20.9,173.3,0,54.3,241,241.1,0,241.1,0.7,2043.5,0,1960,0.6,0,3,0,,,,
42080,49.6,21,173.3,0,54,240.7,240.5,0,240.5,0.7,2049.1,0,1960,0.6,0,0,0,,,,
42109,48.3,21.1,173.4,0,53.6,240.2,240.2,0,240.2,0.7,2053.9,0,1980,0.6,0,0,0,,,,
42136,47.1,21.2,173.4,0,53.1,239.8,239.7,0,239.7,0.7,2057.5,0,1980,0.6,0,0,0,,,,
42164,45.8,21.3,173.4,0,52.7,239.4,239.2,0,239.2,0.7,2059,0,1960,0.6,0,3,0,,,,
42200,44,21.5,173.4,0.1,52.2,238.8,238.9,0,238.9,0.7,2057.8,0,2000,0.6,0,0,0,,,,
42225,42.8,21.6,173.5,0,51.7,238.3,238.2,0,238.2,0.7,2052.5,0,1980,0.6,0,0,0,,,,
42256,41.2,21.7,173.5,0.1,51.3,237.8,237.7,0,237.7,0.7,2045.1,0,1980,0.6,0,3,0,,,,
42296,39.1,21.8,173.6,0,50.6,237,237,0,237,0.7,2037.3,0,2000,0.6,0,3,0,,,,
42324,37.6,21.9,173.6,0,50.1,236.5,236.4,0,236.4,0.7,2019.9,0,2000,0.6,0,0,0,,,,
42354,35.9,22,173.6,0,49.7,236,236,0,236,0.7,2008.4,0,2020,0.6,0,3,0,,,,
42389,33.9,22.2,173.7,0,49.1,235.4,235.2,0,235.2,0.7,1996.8,0,2020,0.6,0,0,0,,,,
42418,32.3,22.2,173.7,0,48.6,234.9,234.8,0,234.8,0.7,1982.7,0,2020,0.6,0,3,0,,,,
42457,29.9,22.4,173.8,0,48,234.2,234.1,0,234.1,0.7,1971.2,0,2020,0.6,0,0,0,,,,
42484,28.3,22.5,173.9,0.1,47.5,233.6,233.3,0,233.3,0.7,1958,0,2020,0.6,0,0,0,,,,
42516,26.3,22.7,174,0,47,233.1,232.7,0,232.7,0.7,1947.1,0,2020,0.6,0,0,0,,,,
42598,21.3,23,174.1,0,46.5,232.5,232.3,0,232.3,0.7,1938.3,0,2020,0.6,-1,4559,-0.8,,,,
42657,17.5,23.2,174.4,0.1,45,230.9,230.6,0,230.6,0.7,1929.1,0,2020,0.6,-1,2055,-0.4,,,,
42722,13.4,23.5,174.3,-0.1,44,229.6,229.1,0,229.1,0.7,1908.3,0,2020,0.6,-1,1224,0.1,,,,
42802,8.3,24.2,171.6,-1.1,43,228.8,229.5,0,229.5,0.7,1896.4,0,2020,0.6,-1,1053,0.1,,,,
42894,5.5,25.4,172.9,1.2,41.4,232.3,238.1,0,238.1,0.7,1885.7,0,2000,0.6,-1,3976,0,,,,
42943,5,26.1,175.3,1,40.9,226.8,222.8,0,222.8,0.6,1874,0,1960,0.6,0,1206,0,,,,
42979,4.9,26.6,177.2,0.7,40.6,224.3,220.2,0,220.2,0.6,1871.1,0,1980,0.6,0,164,0,,,,
43007,5,27.1,178.1,0.5,40.5,222.9,220.6,0,220.6,0.6,1869.9,0,1960,0.6,0,58,0,,,,
43033,5.1,27.4,179.1,0.7,40.4,221.9,218.8,0,218.8,0.6,1869.4,0,1960,0.6,0,18,0,,,,
43060,5.1,27.6,179.9,0.4,40.3,220.9,218.4,0,218.4,0.6,1869.2,0,1960,0.6,0,10,0,,,,
43089,5.2,27.7,-179.6,0.2,40.3,220.2,218.8,0,218.8,0.6,1869.1,0,1940,0.6,0,3,0,,,,
43119,5.4,27.9,-179.3,0.1,40.3,219.8,219,0,219,0.6,1868.9,0,1940,0.6,0,3,0,,,,
43147,5.5,27.9,-179.4,-0.1,40.3,219.6,219.8,0,219.8,0.6,1869,0,1940,0.6,0,3,0,,,,
43173,5.6,27.9,-179.5,0,40.3,219.8,220.3,0,220.3,0.6,1869.1,0,1940,0.6,0,0,0,,,,
43200,5.6,27.8,-179.5,0,40.3,219.8,219.7,0,219.7,0.6,1869.2,0,1940,0.6,0,3,0,,,,
43229,5.7,27.8,-179.4,0.1,40.3,219.8,219.5,0,219.5,0.6,1869.3,0,1940,0.6,0,0,0,,,,
43252,5.7,27.8,-179.2,0.1,40.4,219.7,219.2,0,219.2,0.6,1869.4,0,1940,0.6,0,0,0,,,,
43281,5.7,27.8,-179.2,0.1,40.4,219.6,219.4,0,219.4,0.6,1869.4,0,1940,0.6,0,3,0,,,,
